drug	disease	label
pubchem.compound:71621331	UMLS:C4302893	0
pubchem.compound:4810	UMLS:C1837245	0
pubchem.compound:59473233	UMLS:C0403823	0
CHEMBL:CHEMBL4297841	UMLS:C0027626	0
pubchem.compound:10672195	UMLS:C0011603	0
pubchem.compound:155815	UMLS:C0344688	0
pubchem.compound:71717894	UMLS:C3553442	0
pubchem.compound:11236126	UMLS:C3151192	0
pubchem.compound:6215	UMLS:C1839928	0
pubchem.compound:9854012	UMLS:C2673913	0
pubchem.compound:16662431	UMLS:C4225331	0
pubchem.compound:65157	UMLS:C0887850	0
pubchem.compound:36314	UMLS:C1867971	0
pubchem.compound:10343454	UMLS:C1845070	0
pubchem.compound:2153	UMLS:C5779825	0
pubchem.compound:517326	UMLS:C5677001	0
pubchem.compound:443872	UMLS:C5774279	0
pubchem.compound:94328	UMLS:C4305275	0
pubchem.compound:2585	UMLS:C0024623	0
pubchem.compound:176871	UMLS:C1833236	0
pubchem.compound:657309	UMLS:C0007166	0
pubchem.compound:4911	UMLS:C0039685	0
pubchem.compound:71657455	UMLS:C4310818	0
pubchem.compound:54679224	UMLS:C3280785	0
pubchem.compound:9444	UMLS:C3809001	0
pubchem.compound:11125	UMLS:C0021655	0
pubchem.compound:150311	UMLS:C1849813	0
pubchem.compound:3000322	UMLS:C0334389	0
pubchem.compound:13290219	UMLS:C0338106	0
pubchem.compound:3549980	UMLS:C1956346	0
CHEMBL:CHEMBL4297840	UMLS:C5551003	0
pubchem.compound:4946	UMLS:C1854912	0
CHEMBL:CHEMBL2108313	UMLS:C0008312	0
pubchem.compound:4456	UMLS:C3840252	0
pubchem.compound:13810	UMLS:C0236964	0
pubchem.compound:5288783	UMLS:C3809250	0
pubchem.compound:44205240	UMLS:C0040822	0
pubchem.compound:157917	UMLS:C0034935	0
pubchem.compound:71301	UMLS:C2981140	0
pubchem.compound:16052011	UMLS:C0340493	0
CHEMBL:CHEMBL1201565	UMLS:C1851936	0
pubchem.compound:42113	UMLS:C0334121	0
pubchem.compound:14720269	UMLS:C0398765	0
pubchem.compound:9838021	UMLS:C1834750	0
pubchem.compound:60822	UMLS:C0234162	0
pubchem.compound:156391	UMLS:C0013336	0
pubchem.compound:9794485	UMLS:C0266642	0
pubchem.compound:60490	UMLS:C5680331	0
pubchem.compound:5311	UMLS:C0265010	0
pubchem.compound:86707828	UMLS:C1848137	0
pubchem.compound:16222096	UMLS:C1135196	0
pubchem.compound:5563	UMLS:C0009421	0
pubchem.compound:1349907	UMLS:C2750027	0
pubchem.compound:60852	UMLS:C0027672	0
pubchem.compound:4499	UMLS:C0008043	0
pubchem.compound:23663962	UMLS:C0730290	0
pubchem.compound:441325	UMLS:C3279657	0
pubchem.compound:16130957	UMLS:C1856184	0
pubchem.compound:107782	UMLS:C0155626	0
CHEMBL:CHEMBL4297852	UMLS:C5562039	0
pubchem.compound:4075	UMLS:C4024202	0
pubchem.compound:90661668	UMLS:C0010495	0
CHEMBL:CHEMBL1201558	UMLS:C0270611	0
pubchem.compound:4753	UMLS:C4225304	0
pubchem.compound:9865528	UMLS:C5191640	0
CHEMBL:CHEMBL2107857	UMLS:C0264774	0
CHEMBL:CHEMBL3989986	UMLS:C0031572	0
pubchem.compound:3002977	UMLS:C2973725	0
pubchem.compound:4095	UMLS:C0282631	0
pubchem.compound:5284555	UMLS:C4015405	0
CHEMBL:CHEMBL3545168	UMLS:C0025193	0
pubchem.compound:13290219	UMLS:C0679362	0
pubchem.compound:14720269	UMLS:C0600427	0
pubchem.compound:71731823	UMLS:C0018800	0
pubchem.compound:10158453	UMLS:C0019209	0
CHEMBL:CHEMBL1743048	UMLS:C0020523	0
pubchem.compound:45138527	UMLS:C4016264	0
pubchem.compound:57389999	UMLS:C0003126	0
pubchem.compound:66124	UMLS:C0038013	0
CHEMBL:CHEMBL1201566	UMLS:C4082171	0
CHEMBL:CHEMBL1201821	UMLS:C0027626	0
pubchem.compound:46908928	UMLS:C0029410	0
pubchem.compound:11557040	UMLS:C0268414	0
pubchem.compound:5245	UMLS:C0040822	0
pubchem.compound:5281104	UMLS:C0011603	0
pubchem.compound:38853	UMLS:C0542514	0
pubchem.compound:5494449	UMLS:C1720861	0
pubchem.compound:72941992	UMLS:C0023493	0
CHEMBL:CHEMBL4650393	UMLS:C0158442	0
pubchem.compound:3869	UMLS:C0311468	0
pubchem.compound:4595	UMLS:C3887898	0
pubchem.compound:14675	UMLS:C0017531	0
pubchem.compound:23480	UMLS:C0030297	0
pubchem.compound:110635	UMLS:C0018816	0
pubchem.compound:65326	UMLS:C0006870	0
pubchem.compound:71731823	UMLS:C0040411	0
pubchem.compound:3657	UMLS:C2931743	0
CHEMBL:CHEMBL4297722	UMLS:C5436823	0
pubchem.compound:5311067	UMLS:C0348617	0
pubchem.compound:131679	UMLS:C0079485	0
pubchem.compound:3052762	UMLS:C0155020	0
pubchem.compound:9941444	UMLS:C4016211	0
pubchem.compound:39042	UMLS:C5774259	0
CHEMBL:CHEMBL5315080	UMLS:C0027889	0
pubchem.compound:5741	UMLS:C4480969	0
pubchem.compound:1548953	UMLS:C1855925	0
CHEMBL:CHEMBL4297887	UMLS:C0024299	0
pubchem.compound:3151	UMLS:C0243026	0
pubchem.compound:9919001	UMLS:C5399980	0
pubchem.compound:441344	UMLS:C5679993	0
CHEMBL:CHEMBL1201716	UMLS:C1851286	0
pubchem.compound:3121	UMLS:C0153416	0
pubchem.compound:135413547	UMLS:C0162534	0
CHEMBL:CHEMBL3707324	UMLS:C1860339	0
pubchem.compound:5284570	UMLS:C5816750	0
pubchem.compound:5666	UMLS:C3280054	0
pubchem.compound:151075	UMLS:C4024202	0
pubchem.compound:636403	UMLS:C5679828	0
CHEMBL:CHEMBL3301589	UMLS:C4310638	0
pubchem.compound:3156	UMLS:C1849367	0
pubchem.compound:86705695	UMLS:C0220633	0
pubchem.compound:2375	UMLS:C0034152	0
pubchem.compound:49836020	UMLS:C3150899	0
CHEMBL:CHEMBL2109467	UMLS:C0014859	0
pubchem.compound:2318	UMLS:C0016788	0
CHEMBL:CHEMBL2108313	UMLS:C0266642	0
pubchem.compound:446220	UMLS:C0020678	0
pubchem.compound:6321225	UMLS:C1868570	0
CHEMBL:CHEMBL4297566	UMLS:C0025362	0
pubchem.compound:449193	UMLS:C2750067	0
pubchem.compound:9966051	UMLS:C0002452	0
pubchem.compound:16203739	UMLS:C3151228	0
pubchem.compound:5282226	UMLS:C0264885	0
pubchem.compound:23667642	UMLS:C0019050	0
pubchem.compound:71464713	UMLS:C1838979	0
pubchem.compound:3111	UMLS:C4748770	0
pubchem.compound:3869	UMLS:C1850830	0
pubchem.compound:25062766	UMLS:C4014648	0
pubchem.compound:9828911	UMLS:C1879677	0
pubchem.compound:2162	UMLS:C5680363	0
pubchem.compound:11477084	UMLS:C4751168	0
pubchem.compound:134156377	UMLS:C0162835	0
pubchem.compound:5245	UMLS:C1858501	0
pubchem.compound:9433	UMLS:C3711374	0
pubchem.compound:9444	UMLS:C3554398	0
pubchem.compound:447715	UMLS:C3554398	0
pubchem.compound:5388962	UMLS:C0023481	0
CHEMBL:CHEMBL1743037	UMLS:C0020295	0
pubchem.compound:4595	UMLS:C0494475	0
pubchem.compound:444036	UMLS:C5679613	0
pubchem.compound:86707828	UMLS:C1842534	0
pubchem.compound:46184405	UMLS:C0241910	0
pubchem.compound:6918289	UMLS:C0029171	0
CHEMBL:CHEMBL3989986	UMLS:C0428851	0
pubchem.compound:2088	UMLS:C4310656	0
pubchem.compound:636362	UMLS:C3715164	0
pubchem.compound:8730	UMLS:C3489728	0
pubchem.compound:58438464	UMLS:C2931662	0
pubchem.compound:49806720	UMLS:C4707243	0
pubchem.compound:3678	UMLS:C1704417	0
pubchem.compound:47811	UMLS:C0019202	0
pubchem.compound:3878	UMLS:C0026884	0
pubchem.compound:54670351	UMLS:C4024965	0
pubchem.compound:5245	UMLS:C0342881	0
CHEMBL:CHEMBL3990033	UMLS:C0542519	0
pubchem.compound:118115473	UMLS:C0019196	0
pubchem.compound:2474	UMLS:C0152455	0
pubchem.compound:89594	UMLS:C0451641	0
pubchem.compound:2720	UMLS:C2675718	0
pubchem.compound:18340	UMLS:C0432357	0
pubchem.compound:16158208	UMLS:C0014859	0
pubchem.compound:86567195	UMLS:C0011871	0
pubchem.compound:68540	UMLS:C0023269	0
pubchem.compound:33036	UMLS:C4021727	0
CHEMBL:CHEMBL1201821	UMLS:C0038354	0
pubchem.compound:4543	UMLS:C0009363	0
CHEMBL:CHEMBL4298086	UMLS:C3808920	0
CHEMBL:CHEMBL1743070	UMLS:C3888087	0
pubchem.compound:11528958	UMLS:C2676840	0
pubchem.compound:5386	UMLS:C0014547	0
pubchem.compound:16072155	UMLS:C1274834	0
pubchem.compound:5284569	UMLS:C4310818	0
pubchem.compound:23642301	UMLS:C0018553	0
CHEMBL:CHEMBL1201568	UMLS:C3541994	0
pubchem.compound:6439522	UMLS:C5190707	0
pubchem.compound:9854489	UMLS:C0024796	0
pubchem.compound:31100	UMLS:C0030297	0
pubchem.compound:2267	UMLS:C1969063	0
pubchem.compound:15951529	UMLS:C3279754	0
pubchem.compound:65866	UMLS:C1135745	0
pubchem.compound:3826	UMLS:C2183058	0
CHEMBL:CHEMBL2109204	UMLS:C3280120	0
pubchem.compound:42113	UMLS:C2750413	0
CHEMBL:CHEMBL2109330	UMLS:C0018991	0
pubchem.compound:4075	UMLS:C0272199	0
CHEMBL:CHEMBL1789844	UMLS:C0027609	0
pubchem.compound:5311181	UMLS:C1864389	0
pubchem.compound:135476717	UMLS:C2931136	0
pubchem.compound:11625818	UMLS:C0947622	0
CHEMBL:CHEMBL1201692	UMLS:C0027055	0
pubchem.compound:9913767	UMLS:C0037315	0
pubchem.compound:104741	UMLS:C1843156	0
pubchem.compound:24745335	UMLS:C5680331	0
pubchem.compound:4890	UMLS:C4016375	0
pubchem.compound:13559281	UMLS:C4082171	0
pubchem.compound:16052011	UMLS:C0427065	0
CHEMBL:CHEMBL4298207	UMLS:C0264774	0
pubchem.compound:444795	UMLS:C0027092	0
pubchem.compound:148195	UMLS:C0030421	0
pubchem.compound:121586	UMLS:C5231402	0
CHEMBL:CHEMBL4297830	UMLS:C4021618	0
pubchem.compound:16133812	UMLS:C0007873	0
pubchem.compound:9952916	UMLS:C4016052	0
pubchem.compound:118196485	UMLS:C0270549	0
pubchem.compound:5311221	UMLS:C0035344	0
CHEMBL:CHEMBL4594618	UMLS:C0009402	0
pubchem.compound:10672195	UMLS:C0020635	0
pubchem.compound:54670351	UMLS:C0338488	0
pubchem.compound:6918140	UMLS:C0019054	0
pubchem.compound:11683	UMLS:C0011195	0
CHEMBL:CHEMBL2109636	UMLS:C3160719	0
pubchem.compound:11534420	UMLS:C3151189	0
pubchem.compound:44146842	UMLS:C0265306	0
CHEMBL:CHEMBL2107979	UMLS:C4539919	0
pubchem.compound:24889392	UMLS:C1861884	0
pubchem.compound:9919001	UMLS:C4016717	0
pubchem.compound:638793	UMLS:C0393770	0
CHEMBL:CHEMBL2107857	UMLS:C0018798	0
CHEMBL:CHEMBL1201509	UMLS:C0149931	0
pubchem.compound:5426	UMLS:C4024853	0
pubchem.compound:129228	UMLS:C0017658	0
pubchem.compound:10472693	UMLS:C3714756	0
pubchem.compound:25151504	UMLS:C0087012	0
CHEMBL:CHEMBL1201577	UMLS:C0265562	0
pubchem.compound:9581	UMLS:C0026640	0
pubchem.compound:134823897	UMLS:C1836508	0
pubchem.compound:23652731	UMLS:C0346153	0
pubchem.compound:4236	UMLS:C0027055	0
pubchem.compound:9852746	UMLS:C4016325	0
CHEMBL:CHEMBL1201520	UMLS:C4310715	0
pubchem.compound:92974	UMLS:C0153459	0
pubchem.compound:6436	UMLS:C2751307	0
pubchem.compound:94328	UMLS:C1848702	0
pubchem.compound:9871419	UMLS:C0520575	0
pubchem.compound:90420193	UMLS:C1879286	0
pubchem.compound:49831257	UMLS:C0473527	0
pubchem.compound:86290953	UMLS:C1842073	0
pubchem.compound:9651	UMLS:C0268059	0
CHEMBL:CHEMBL1743081	UMLS:C0018273	0
pubchem.compound:5574	UMLS:C5679692	0
pubchem.compound:90409366	UMLS:C4016256	0
CHEMBL:CHEMBL3989986	UMLS:C4041558	0
pubchem.compound:65015	UMLS:C5200932	0
pubchem.compound:5593	UMLS:C0025990	0
pubchem.compound:16134956	UMLS:C0426790	0
pubchem.compound:90661668	UMLS:C0038525	0
CHEMBL:CHEMBL4297789	UMLS:C0085602	0
pubchem.compound:18340	UMLS:C0029422	0
pubchem.compound:104769	UMLS:C0730292	0
pubchem.compound:441344	UMLS:C0009319	0
pubchem.compound:134780	UMLS:C3887980	0
pubchem.compound:2369	UMLS:C4748694	0
pubchem.compound:644019	UMLS:C0399373	0
pubchem.compound:9867812	UMLS:C0854893	0
pubchem.compound:62770	UMLS:C0018203	0
pubchem.compound:45138527	UMLS:C3553661	0
pubchem.compound:11993702	UMLS:C0752347	0
pubchem.compound:3899	UMLS:C1859727	0
pubchem.compound:54454	UMLS:C0004135	0
pubchem.compound:406563	UMLS:C2752007	0
pubchem.compound:4205	UMLS:C0026827	0
pubchem.compound:5281056	UMLS:C0162835	0
pubchem.compound:657180	UMLS:C0018802	0
pubchem.compound:11683	UMLS:C3887980	0
pubchem.compound:9852746	UMLS:C0949804	0
pubchem.compound:71602803	UMLS:C0006413	0
pubchem.compound:53232	UMLS:C0034012	0
pubchem.compound:11274333	UMLS:C2678484	0
CHEMBL:CHEMBL2107863	UMLS:C0025521	0
pubchem.compound:46216795	UMLS:C1855304	0
pubchem.compound:4601	UMLS:C0751422	0
CHEMBL:CHEMBL2108481	UMLS:C1863052	0
CHEMBL:CHEMBL4594511	UMLS:C5774278	0
CHEMBL:CHEMBL4594331	UMLS:C3496337	0
pubchem.compound:25134303	UMLS:C4274995	0
pubchem.compound:51349053	UMLS:C4020900	0
pubchem.compound:2895	UMLS:C4024960	0
CHEMBL:CHEMBL191	UMLS:C3280296	0
pubchem.compound:23582846	UMLS:C3888087	0
CHEMBL:CHEMBL3545132	UMLS:C4016056	0
pubchem.compound:135401907	UMLS:C0149931	0
pubchem.compound:12714644	UMLS:C0085610	0
pubchem.compound:119570	UMLS:C4721411	0
pubchem.compound:10127622	UMLS:C0008312	0
pubchem.compound:13559281	UMLS:C0948031	0
pubchem.compound:5359	UMLS:C5543267	0
pubchem.compound:9794485	UMLS:C0004245	0
pubchem.compound:131679	UMLS:C0856747	0
CHEMBL:CHEMBL502835	UMLS:C0281267	0
pubchem.compound:131634231	UMLS:C0236780	0
pubchem.compound:3826	UMLS:C2063866	0
pubchem.compound:5816	UMLS:C0206682	0
CHEMBL:CHEMBL1201631	UMLS:C4275179	0
CHEMBL:CHEMBL1201697	UMLS:C5681601	0
pubchem.compound:9838022	UMLS:C0085129	0
pubchem.compound:9924495	UMLS:C1861502	0
pubchem.compound:160355	UMLS:C0017551	0
pubchem.compound:65326	UMLS:C3711374	0
pubchem.compound:44595079	UMLS:C0265264	0
pubchem.compound:5391	UMLS:C5680365	0
pubchem.compound:23663413	UMLS:C0472813	0
CHEMBL:CHEMBL3833384	UMLS:C5829558	0
pubchem.compound:2267	UMLS:C0345447	0
pubchem.compound:11326715	UMLS:C0520863	0
pubchem.compound:2130	UMLS:C2673535	0
pubchem.compound:31100	UMLS:C3808800	0
pubchem.compound:25141092	UMLS:C1843156	0
pubchem.compound:126506029	UMLS:C4016054	0
pubchem.compound:2405	UMLS:C0496775	0
pubchem.compound:6450830	UMLS:C0175709	0
CHEMBL:CHEMBL1201581	UMLS:C2239176	0
pubchem.compound:3958	UMLS:C1837014	0
pubchem.compound:216237	UMLS:C1861863	0
pubchem.compound:148123	UMLS:C1848553	0
pubchem.compound:3385	UMLS:C3549874	0
pubchem.compound:24745335	UMLS:C0334121	0
pubchem.compound:23725625	UMLS:C3279392	0
pubchem.compound:3019	UMLS:C0751383	0
pubchem.compound:43032	UMLS:C5679932	0
pubchem.compound:5311128	UMLS:C1849265	0
pubchem.compound:451668	UMLS:C5399980	0
pubchem.compound:58557659	UMLS:C0153463	0
pubchem.compound:59634741	UMLS:C0013423	0
pubchem.compound:564	UMLS:C4511672	0
CHEMBL:CHEMBL4298079	UMLS:C0009319	0
pubchem.compound:50225	UMLS:C0033975	0
pubchem.compound:5354	UMLS:C3850148	0
pubchem.compound:5281104	UMLS:C0521573	0
CHEMBL:CHEMBL2108723	UMLS:C1852767	0
CHEMBL:CHEMBL3707227	UMLS:C0349788	0
pubchem.compound:60795	UMLS:C0007112	0
pubchem.compound:9843750	UMLS:C1837014	0
pubchem.compound:4171	UMLS:C1859372	0
pubchem.compound:443967	UMLS:C0265012	0
pubchem.compound:13810	UMLS:C1879526	0
pubchem.compound:34359	UMLS:C0020476	0
pubchem.compound:62969	UMLS:C5774266	0
pubchem.compound:39042	UMLS:C0086774	0
pubchem.compound:92337	UMLS:C1846837	0
pubchem.compound:3345	UMLS:C0006309	0
pubchem.compound:71360	UMLS:C0221074	0
CHEMBL:CHEMBL1201583	UMLS:C2931662	0
pubchem.compound:444036	UMLS:C5680509	0
pubchem.compound:9828911	UMLS:C4305240	0
pubchem.compound:6456015	UMLS:C0009691	0
pubchem.compound:4195	UMLS:C4551774	0
pubchem.compound:4601	UMLS:C0268318	0
CHEMBL:CHEMBL2107881	UMLS:C1861537	0
pubchem.compound:54841	UMLS:C0029574	0
CHEMBL:CHEMBL136478	UMLS:C0265290	0
CHEMBL:CHEMBL4650299	UMLS:C0024143	0
pubchem.compound:2162	UMLS:C4225493	0
pubchem.compound:24872560	UMLS:C3495427	0
pubchem.compound:9883933	UMLS:C5190809	0
pubchem.compound:5281884	UMLS:C1334603	0
CHEMBL:CHEMBL2109103	UMLS:C0008925	0
pubchem.compound:11237762	UMLS:C1708371	0
pubchem.compound:56639723	UMLS:C2751324	0
pubchem.compound:5090	UMLS:C1850318	0
pubchem.compound:21700	UMLS:C0028960	0
CHEMBL:CHEMBL1201825	UMLS:C1848561	0
pubchem.compound:5865	UMLS:C1955870	0
pubchem.compound:26758	UMLS:C5779548	0
pubchem.compound:6456015	UMLS:C1853444	0
pubchem.compound:6450830	UMLS:C0338831	0
pubchem.compound:2244	UMLS:C1970180	0
pubchem.compound:406563	UMLS:C0011195	0
pubchem.compound:5709	UMLS:C0393702	0
pubchem.compound:124246	UMLS:C1846707	0
CHEMBL:CHEMBL4594338	UMLS:C5680453	0
pubchem.compound:5284570	UMLS:C0559260	0
CHEMBL:CHEMBL2108147	UMLS:C1852557	0
pubchem.compound:9875401	UMLS:C0023014	0
CHEMBL:CHEMBL3301587	UMLS:C0043202	0
pubchem.compound:15606394	UMLS:C0162529	0
pubchem.compound:5487427	UMLS:C0007001	0
pubchem.compound:2724350	UMLS:C2936694	0
pubchem.compound:65478	UMLS:C4540327	0
CHEMBL:CHEMBL4297955	UMLS:C2981150	0
pubchem.compound:60846	UMLS:C0750935	0
pubchem.compound:3152	UMLS:C0019189	0
pubchem.compound:25253377	UMLS:C1848553	0
pubchem.compound:441358	UMLS:C0265313	0
pubchem.compound:6439522	UMLS:C2936380	0
pubchem.compound:5494449	UMLS:C1960469	0
CHEMBL:CHEMBL2108611	UMLS:C0011430	0
pubchem.compound:9924495	UMLS:C1368295	0
pubchem.compound:13290219	UMLS:C4551899	0
CHEMBL:CHEMBL4297728	UMLS:C0266484	0
pubchem.compound:73417116	UMLS:C0023493	0
CHEMBL:CHEMBL3544945	UMLS:C3281153	0
pubchem.compound:9810532	UMLS:C4539919	0
pubchem.compound:82146	UMLS:C2931743	0
pubchem.compound:11980076	UMLS:C0410528	0
pubchem.compound:51263	UMLS:C0029516	0
pubchem.compound:5311181	UMLS:C1285162	0
CHEMBL:CHEMBL4297536	UMLS:C0007112	0
pubchem.compound:11962412	UMLS:C3280054	0
CHEMBL:CHEMBL1201464	UMLS:C0029810	0
pubchem.compound:5288320	UMLS:C0162823	0
pubchem.compound:3151	UMLS:C0238441	0
pubchem.compound:15983988	UMLS:C0376618	0
pubchem.compound:5353627	UMLS:C4225383	0
pubchem.compound:5419	UMLS:C0036337	0
pubchem.compound:60947	UMLS:C1850451	0
CHEMBL:CHEMBL4297832	UMLS:C3489789	0
CHEMBL:CHEMBL1742999	UMLS:C1862511	0
pubchem.compound:11993702	UMLS:C0027070	0
pubchem.compound:23663956	UMLS:C0018802	0
CHEMBL:CHEMBL3990033	UMLS:C0027070	0
CHEMBL:CHEMBL2109465	UMLS:C0948008	0
pubchem.compound:681	UMLS:C1855466	0
pubchem.compound:118196485	UMLS:C0016202	0
pubchem.compound:71491931	UMLS:C4021808	0
pubchem.compound:189821	UMLS:C4021726	0
pubchem.compound:135398737	UMLS:C0004096	0
pubchem.compound:54670351	UMLS:C1623209	0
pubchem.compound:2520	UMLS:C0035309	0
pubchem.compound:176870	UMLS:C0221060	0
CHEMBL:CHEMBL1743082	UMLS:C0024437	0
pubchem.compound:54892	UMLS:C1857710	0
pubchem.compound:5282448	UMLS:C4016055	0
CHEMBL:CHEMBL2393130	UMLS:C0004936	0
CHEMBL:CHEMBL2109636	UMLS:C5830299	0
pubchem.compound:30668	UMLS:C4749284	0
CHEMBL:CHEMBL1201668	UMLS:C0023892	0
pubchem.compound:657180	UMLS:C0024121	0
pubchem.compound:3022645	UMLS:C1850343	0
CHEMBL:CHEMBL3989987	UMLS:C3281201	0
pubchem.compound:46908928	UMLS:C0854795	0
pubchem.compound:5281040	UMLS:C0272236	0
pubchem.compound:5745	UMLS:C0002874	0
pubchem.compound:16129706	UMLS:C5436505	0
pubchem.compound:24965990	UMLS:C0015674	0
pubchem.compound:2153	UMLS:C0153421	0
pubchem.compound:5029	UMLS:C0524662	0
pubchem.compound:23663403	UMLS:C5436714	0
pubchem.compound:59227	UMLS:C0023015	0
pubchem.compound:2159	UMLS:C1368295	0
pubchem.compound:54677470	UMLS:C0740394	0
pubchem.compound:3826	UMLS:C1853863	0
pubchem.compound:2802	UMLS:C4016457	0
pubchem.compound:169870	UMLS:C1968602	0
pubchem.compound:443936	UMLS:C3552303	0
pubchem.compound:23663991	UMLS:C4748840	0
pubchem.compound:68540	UMLS:C0085610	0
CHEMBL:CHEMBL2108326	UMLS:C3806583	0
pubchem.compound:71496458	UMLS:C1527336	0
pubchem.compound:134436906	UMLS:C1333990	0
CHEMBL:CHEMBL4650275	UMLS:C0028768	0
CHEMBL:CHEMBL3039547	UMLS:C0265202	0
CHEMBL:CHEMBL3545262	UMLS:C1864498	0
pubchem.compound:3348	UMLS:C0007832	0
pubchem.compound:5281056	UMLS:C3539878	0
pubchem.compound:441336	UMLS:C5436823	0
CHEMBL:CHEMBL3545262	UMLS:C3151303	0
pubchem.compound:3559	UMLS:C0153413	0
pubchem.compound:5282181	UMLS:C0728829	0
pubchem.compound:9823820	UMLS:C1863061	0
CHEMBL:CHEMBL4650518	UMLS:C0030567	0
pubchem.compound:23663956	UMLS:C4302878	0
pubchem.compound:656665	UMLS:C0017152	0
pubchem.compound:30323	UMLS:C5575495	0
CHEMBL:CHEMBL4298176	UMLS:C0026650	0
pubchem.compound:16051941	UMLS:C0007286	0
pubchem.compound:3657	UMLS:C5568802	0
pubchem.compound:25126798	UMLS:C4228778	0
CHEMBL:CHEMBL3137353	UMLS:C0153463	0
pubchem.compound:23582846	UMLS:C5190608	0
pubchem.compound:158781	UMLS:C4277690	0
pubchem.compound:636403	UMLS:C0023896	0
pubchem.compound:2724118	UMLS:C0156147	0
CHEMBL:CHEMBL1201830	UMLS:C5680502	0
pubchem.compound:5284596	UMLS:C0394006	0
pubchem.compound:66124	UMLS:C1112530	0
pubchem.compound:3899	UMLS:C0273115	0
pubchem.compound:107970	UMLS:C0019202	0
CHEMBL:CHEMBL5095303	UMLS:C5200932	0
CHEMBL:CHEMBL4297744	UMLS:C4016457	0
pubchem.compound:71621331	UMLS:C0040822	0
pubchem.compound:67454400	UMLS:C0752347	0
pubchem.compound:3033825	UMLS:C0019054	0
CHEMBL:CHEMBL1743019	UMLS:C0270912	0
pubchem.compound:6918289	UMLS:C0751527	0
pubchem.compound:71731823	UMLS:C4021808	0
pubchem.compound:9971980	UMLS:C1868111	0
CHEMBL:CHEMBL4594730	UMLS:C0085090	0
pubchem.compound:59473233	UMLS:C0266539	0
pubchem.compound:62887	UMLS:C4013699	0
pubchem.compound:5405	UMLS:C0017601	0
pubchem.compound:15130	UMLS:C3495591	0
pubchem.compound:9828911	UMLS:C0013238	0
pubchem.compound:148201	UMLS:C0021051	0
CHEMBL:CHEMBL3833384	UMLS:C3495498	0
pubchem.compound:11949646	UMLS:C0024624	0
pubchem.compound:92337	UMLS:C0238198	0
pubchem.compound:135413523	UMLS:C0011881	0
pubchem.compound:45101433	UMLS:C0011881	0
pubchem.compound:46883536	UMLS:C1836830	0
pubchem.compound:4633	UMLS:C0334121	0
pubchem.compound:5732	UMLS:C5681199	0
pubchem.compound:104769	UMLS:C1858120	0
pubchem.compound:49867930	UMLS:C4721891	0
pubchem.compound:5073	UMLS:C0340279	0
pubchem.compound:5280793	UMLS:C1846038	0
pubchem.compound:135564864	UMLS:C3552303	0
pubchem.compound:219078	UMLS:C1863732	0
pubchem.compound:62884	UMLS:C0037926	0
pubchem.compound:1986	UMLS:C4479517	0
CHEMBL:CHEMBL4297700	UMLS:C0270685	0
pubchem.compound:166589	UMLS:C0338488	0
pubchem.compound:124081865	UMLS:C0079772	0
CHEMBL:CHEMBL4297841	UMLS:C4049004	0
pubchem.compound:71657455	UMLS:C0740457	0
CHEMBL:CHEMBL5315126	UMLS:C0175754	0
pubchem.compound:208902	UMLS:C1868679	0
pubchem.compound:23674541	UMLS:C4016059	0
pubchem.compound:107782	UMLS:C5679932	0
pubchem.compound:449193	UMLS:C0302592	0
pubchem.compound:60700	UMLS:C4552078	0
pubchem.compound:44591583	UMLS:C0035220	0
CHEMBL:CHEMBL1743007	UMLS:C0024790	0
pubchem.compound:44480399	UMLS:C0009375	0
pubchem.compound:13342	UMLS:C0085110	0
pubchem.compound:3397	UMLS:C4510864	0
pubchem.compound:6918486	UMLS:C0086438	0
pubchem.compound:68617	UMLS:C0432195	0
CHEMBL:CHEMBL2108034	UMLS:C0154536	0
pubchem.compound:91971505	UMLS:C0079731	0
CHEMBL:CHEMBL4297792	UMLS:C3151519	0
pubchem.compound:9853053	UMLS:C0008372	0
CHEMBL:CHEMBL1743022	UMLS:C3150973	0
pubchem.compound:249332	UMLS:C0002514	0
pubchem.compound:15130	UMLS:C0751036	0
pubchem.compound:30668	UMLS:C4021806	0
pubchem.compound:5284549	UMLS:C0079765	0
pubchem.compound:68289010	UMLS:C3808377	0
pubchem.compound:44251769	UMLS:C1368683	0
pubchem.compound:5754	UMLS:C1842870	0
CHEMBL:CHEMBL4298176	UMLS:C0027543	0
CHEMBL:CHEMBL2108568	UMLS:C0403814	0
pubchem.compound:449193	UMLS:C2750509	0
pubchem.compound:3022645	UMLS:C1276035	0
CHEMBL:CHEMBL4297852	UMLS:C1835807	0
pubchem.compound:3902	UMLS:C2930970	0
pubchem.compound:171359947	UMLS:C1857586	0
pubchem.compound:11591741	UMLS:C5190863	0
pubchem.compound:58557659	UMLS:C0013274	0
pubchem.compound:13290219	UMLS:C1112486	0
CHEMBL:CHEMBL1201414	UMLS:C1835932	0
pubchem.compound:5593	UMLS:C4021159	0
pubchem.compound:5090	UMLS:C0020523	0
pubchem.compound:4601	UMLS:C0027080	0
pubchem.compound:9913767	UMLS:C2673866	0
pubchem.compound:45138699	UMLS:C5676881	0
pubchem.compound:3168	UMLS:C0206762	0
CHEMBL:CHEMBL2108326	UMLS:C1836996	0
pubchem.compound:21700	UMLS:C0857501	0
pubchem.compound:5310966	UMLS:C3552311	0
CHEMBL:CHEMBL2109072	UMLS:C3810107	0
