"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000022831","Hcls1",4.2172940447978,-0.01460034021146,0.930795502777168,0.952317578467303,0,"16",36755345,36783574,"+",28230,2511,0.429523,0.540024,0.418734,"protein_coding",18.6008164839793,0.989930852103682
"ENSMUSG00000034947","Tmem106a",7.00558521745103,0.008945289625003,0.930945027694073,0.95235902287394,0,"11",101473068,101482614,"+",9547,3130,0.482925,0.508307,0.470542,"protein_coding",128.496496792518,1.00621966456782
"ENSMUSG00000043716","Rpl7",9.31426420771746,0.00751961832714,0.93097309980379,0.95235902287394,0,"1",16171519,16174886,"-",3368,2683,0.452331,0.449497,0.46345,"protein_coding",636.609205125436,1.00522580939926
"ENSMUSG00000027997","Casp6",4.33164327875397,0.004610169202157,0.931171425796528,0.952491775750347,0,"3",129695074,129707752,"+",12679,5576,0.462849,0.481887,0.447902,"protein_coding",20.135135540343,1.0032006369197
"ENSMUSG00000031245","Hmgn5",6.65070832599846,0.010914736826179,0.931809464405486,0.953074256364091,0,"X",108048140,108057010,"-",8871,1928,0.388501,0.40612,0.383607,"protein_coding",100.47608358422,1.007594209905
"ENSMUSG00000005732","Ranbp1",3.64937448665224,0.007853253336332,0.931922805392616,0.953120019000737,0,"16",18057648,18066596,"-",8949,1658,0.474296,0.51146,0.465844,"protein_coding",12.5479039567454,1.0054583029583
"ENSMUSG00000056698","Elmod3",5.47077349195516,-0.006764184420262,0.932231584666525,0.95336564385078,0,"6",72542905,72575396,"-",32492,3545,0.483949,0.531453,0.478132,"protein_coding",44.347273120981,0.995322398851921
"ENSMUSG00000046822","Slc39a3",5.04087089434098,0.008975053449415,0.932412546329906,0.953480526879201,0,"10",80864372,80873260,"-",8889,4012,0.551643,0.595962,0.515176,"protein_coding",32.9195085795133,1.00624042380904
"ENSMUSG00000048696","Mex3d",2.54056254024421,0.011687203292137,0.932566903129629,0.953568188996399,0,"10",80216189,80223493,"-",7305,3264,0.588171,0.621324,0.561386,"protein_coding",5.81815826183786,1.00813385350679
"ENSMUSG00000091625","Lsm5",2.51356144740744,-0.011113777328889,0.932752454562712,0.95368773299686,0,"6",56678048,56681695,"-",3648,788,0.410474,0.346447,0.428122,"protein_coding",5.71027983549485,0.992326112361882
"ENSMUSG00000036167","Pphln1",4.05435872573892,-0.008730196243645,0.933014236579775,0.953814503204144,0,"15",93296231,93389391,"+",93161,4531,0.423948,0.461488,0.422029,"protein_coding",16.6143589710736,0.993966961394146
"ENSMUSG00000039873","Neurl2",1.41024875718996,0.013586452376565,0.932964353673181,0.953814503204144,0,"2",164672652,164675376,"-",2725,1012,0.53047,0.605731,0.485981,"protein_coding",2.65782986591721,1.00946189450476
"ENSMUSG00000040820","Hlcs",3.38049284829698,-0.03631233110515,0.933082390064108,0.953814503204144,0,"16",93929741,94114430,"-",184690,8907,0.477576,0.505445,0.476164,"protein_coding",10.4142919289169,0.975144328289049
"ENSMUSG00000027770","Dhx36",5.09036100590262,-0.00548318269349,0.933788705770331,0.954466289853085,0,"3",62375434,62414425,"-",38992,10195,0.371522,0.378323,0.369114,"protein_coding",34.0683697077667,0.99620656071434
"ENSMUSG00000021007","Spata7",4.02992088891427,-0.00694494907974,0.933890575386928,0.954500195264526,0,"12",98594416,98636074,"+",41659,10077,0.405132,0.404485,0.405339,"protein_coding",16.3352982304502,0.995197696237542
"ENSMUSG00000036580","Spg20",4.3293754349492,-0.005873207606405,0.934363579756694,0.954913392948842,0,"3",55019529,55044743,"+",25215,7675,0.448164,0.474007,0.436855,"protein_coding",20.1035089874932,0.995937277982907
"ENSMUSG00000021692","Dimt1",2.54289809616478,0.008113290668166,0.934674574366045,0.955038371427741,0,"13",107083635,107096732,"+",13098,3841,0.404673,0.38818,0.411517,"protein_coding",5.82758481335343,1.00563954726246
"ENSMUSG00000023066","Rttn",2.36731656510861,-0.009997334594861,0.934692081090717,0.955038371427741,0,"18",88989914,89149140,"+",159227,12023,0.374003,0.416535,0.370529,"protein_coding",5.15980507490064,0.993094330195049
"ENSMUSG00000044350","Lacc1",3.31494629823545,-0.009627093625653,0.934657728689098,0.955038371427741,0,"14",77261640,77274344,"-",12705,3636,0.413728,0.465897,0.39281,"protein_coding",9.95172278426013,0.993349222171947
"ENSMUSG00000039754","Alkbh4",3.00296903881223,-0.006590037292354,0.935107985801484,0.955393069690846,0,"5",136165000,136170469,"+",5470,2113,0.533187,0.562234,0.514899,"protein_coding",8.0164807998221,0.995442551062929
"ENSMUSG00000052033","Pfdn4",3.26061913271484,0.009014914715691,0.935294717859286,0.95551358896595,0,"2",170338348,170361043,"+",22696,2511,0.485614,0.458781,0.488952,"protein_coding",9.58394170404065,1.00626822633865
"ENSMUSG00000037286","Stag1",5.11331484576041,0.005216223617499,0.935380177571009,0.955530636509933,0,"9",100479851,100841428,"+",361578,11745,0.376387,0.393359,0.375818,"protein_coding",34.6147457372873,1.00362215489871
"ENSMUSG00000028894","Inpp5b",5.81713798745663,-0.006896353652978,0.936015861318618,0.956005134378056,0,"4",124635643,124695304,"+",59662,4630,0.470642,0.514903,0.466919,"protein_coding",56.3810322848384,0.995231218825412
"ENSMUSG00000028955","Vamp3",5.98285734302851,-0.003790004607365,0.935952979679374,0.956005134378056,0,"4",151131757,151142420,"-",10664,2884,0.42896,0.444521,0.423191,"protein_coding",63.2440276733466,0.997376416618386
"ENSMUSG00000030243","Recql",3.5388389234178,0.006580101842264,0.936051090260478,0.956005134378056,0,"6",142296068,142332813,"-",36746,7670,0.443952,0.45515,0.440997,"protein_coding",11.6224226832058,1.00457139613603
"ENSMUSG00000053128","Rnf26",2.55946116393867,0.008340434874394,0.936223249406919,0.956110681900752,0,"9",44006928,44024814,"-",17887,3637,0.537627,0.561177,0.531616,"protein_coding",5.89487476528238,1.00579789200845
"ENSMUSG00000020143","Dock2",2.92498781875866,0.014205197239565,0.936333515669788,0.95615301093018,0,"11",34176815,34674719,"-",497905,11370,0.427739,0.467106,0.426819,"protein_coding",7.59467284252524,1.00989492664429
"ENSMUSG00000026914","Psmd14",5.47105096626778,0.005897119676339,0.936783076004716,0.956540780802161,0,"2",61542038,61630720,"+",88683,2804,0.36941,0.382311,0.368989,"protein_coding",44.3558032761341,1.00409593739334
"ENSMUSG00000049288","Lix1l",3.74256537078717,-0.011338890765132,0.936850938905701,0.956540780802161,0,"3",96508465,96533487,"+",25023,3614,0.447806,0.50083,0.438855,"protein_coding",13.3851868271274,0.992171285106367
"ENSMUSG00000034928","Rnf44",6.32092656672671,0.006333413987378,0.93696632474606,0.956588295688277,0,"13",54827212,54841720,"-",14509,5191,0.536669,0.577923,0.513685,"protein_coding",79.9444827587776,1.00439963816233
"ENSMUSG00000028898","Trnau1ap",5.76598938077873,0.004496099889449,0.937037415483469,0.956590584182757,0,"4",132039074,132056849,"-",17776,2701,0.466273,0.496853,0.460793,"protein_coding",54.4171456952597,1.00312132016872
"ENSMUSG00000030876","Mettl9",6.35764319083856,0.005327568548567,0.937216430742652,0.956703040830094,0,"7",120633668,120677552,"+",43885,4351,0.433529,0.488853,0.42744,"protein_coding",82.0051830124693,1.00369961586507
"ENSMUSG00000037833","Sh2d4b",1.3271829308998,0.0152973867738,0.937622898940706,0.957016593509923,0,"14",40535746,40615223,"-",79478,4227,0.43103,0.463449,0.429209,"protein_coding",2.50912254068617,1.01065975514541
"ENSMUSG00000093424","6330562C20Rik",1.05374772414223,-0.014092918286964,0.937661356517244,0.957016593509923,0,"3",95214387,95222438,"-",8052,1114,0.468513,0.558348,0.454087,"lncRNA",2.07591550583526,0.990279089915849
"ENSMUSG00000039270","Megf9",3.18609762418952,0.01015442316278,0.938022030399396,0.957314388891524,0,"4",70345302,70453232,"-",107931,8218,0.377754,0.422366,0.374077,"protein_coding",9.10145767895973,1.00706333831326
"ENSMUSG00000032850","Rnft2",1.58621397352813,0.009186098596745,0.938384405826754,0.957613876941382,0,"5",118328801,118383181,"-",54381,5579,0.510463,0.566231,0.504088,"protein_coding",3.00260349358641,1.00638763280745
"ENSMUSG00000051234","Rnf7",6.05937868487719,0.005156545639651,0.938634138765893,0.957798378673129,0,"9",96352990,96360728,"-",7739,1325,0.447402,0.456604,0.445501,"protein_coding",66.6890820000244,1.00358064030257
"ENSMUSG00000058240","Cryzl1",4.72889966037401,-0.003979351271464,0.938983909351542,0.958084925940392,0,"16",91486210,91525863,"-",39654,4513,0.453434,0.42854,0.456631,"protein_coding",26.5179925496788,0.997245524434165
"ENSMUSG00000032299","Commd4",5.68673823670554,-0.005112725363493,0.939122765715935,0.958156242242415,0,"9",57062319,57065615,"-",3297,2678,0.558556,0.559746,0.553398,"protein_coding",51.5084862348967,0.996462400929396
"ENSMUSG00000028187","Rpf1",4.36516478889256,-0.005438717738948,0.93974562470875,0.958721323863967,0,"3",146211711,146227184,"-",15474,4130,0.416597,0.425666,0.413295,"protein_coding",20.6084598969377,0.996237265028703
"ENSMUSG00000079260","Tmppe",3.7191569573559,-0.009378977192383,0.940015025439555,0.958925753557795,0,"9",114230173,114236344,"+",6172,2919,0.528277,0.558753,0.500923,"protein_coding",13.1697582444267,0.993520074260579
"ENSMUSG00000022286","Grhl2",3.21535180988239,0.006124056479389,0.940677950470485,0.959531564777691,0,"15",37233280,37363813,"+",130534,8596,0.450737,0.471615,0.449265,"protein_coding",9.28789594835141,1.00425389471503
"ENSMUSG00000034121","Mks1",3.68434965819317,-0.005452899855261,0.940838982772563,0.959625372679635,0,"11",87744041,87754629,"+",10589,4028,0.503211,0.520854,0.492378,"protein_coding",12.8558193659633,0.996227471771693
"ENSMUSG00000053716","Dusp7",4.924311866611,-0.004995617486974,0.940918535223066,0.959636066093318,0,"9",106245831,106252923,"+",7093,3352,0.566554,0.573986,0.559893,"protein_coding",30.3644612443465,0.996543290049278
"ENSMUSG00000034522","Zfp395",4.5421283311175,-0.007406190049624,0.941396409522928,0.960052973716351,0,"14",65595838,65636379,"+",40542,4721,0.483831,0.55412,0.474567,"protein_coding",23.2979050952768,0.994879574549767
"ENSMUSG00000002981","Clptm1",7.63425459410331,-0.006653341756214,0.941487117469966,0.96007500991763,0,"7",19365496,19398958,"-",33463,6197,0.505857,0.54478,0.497011,"protein_coding",198.673355723486,0.995398872688301
"ENSMUSG00000035529","Prdm4",4.39611450125313,-0.003800183688857,0.941635172948403,0.960155518343249,0,"10",85727830,85753006,"-",25177,4901,0.434938,0.496837,0.419975,"protein_coding",21.0553434171863,0.997369379552534
"ENSMUSG00000001053","N4bp3",4.80666638428248,0.00498191173505,0.941710791801368,0.960162159043678,0,"11",51533890,51541669,"-",7780,2721,0.567425,0.60566,0.546856,"protein_coding",27.9866399638548,1.00345916723033
"ENSMUSG00000026743","Mllt10",6.23763100883135,-0.006029958541694,0.942326431143483,0.960719359723184,0,"2",18060048,18217199,"+",157152,5878,0.400876,0.471589,0.398128,"protein_coding",75.4595195181727,0.995829073813153
"ENSMUSG00000038543","BC028528",2.21189313185158,0.009679347219089,0.942441799512128,0.960766480477034,0,"3",95791266,95799317,"-",8052,1396,0.453981,0.429799,0.459053,"protein_coding",4.63282803368292,1.00673176941774
"ENSMUSG00000042569","Dhrs7b",5.20429754638154,-0.005128501095904,0.943030076716263,0.961295662941728,0,"11",60721457,60751021,"+",29565,3318,0.476221,0.493369,0.474053,"protein_coding",36.8680075556545,0.996451504767836
"ENSMUSG00000045658","Pid1",3.08410295055125,0.011501712919289,0.943398818555917,0.961600996626507,0,"1",84014017,84341901,"-",327885,8160,0.411673,0.443627,0.410857,"protein_coding",8.48022739363307,1.00800424392323
"ENSMUSG00000055725","Paqr3",1.36856168131587,-0.008468718317122,0.943897283003869,0.962038501324513,0,"5",97230188,97259455,"-",29268,7558,0.449448,0.49484,0.433645,"protein_coding",2.58213008031061,0.994147126963915
"ENSMUSG00000038208","Pgap3",3.93693184257181,0.007840087737564,0.94399129825699,0.962063749576954,0,"11",98279503,98291316,"-",11814,3239,0.547702,0.575795,0.537089,"protein_coding",15.3156197562302,1.00544912749168
"ENSMUSG00000033712","Ccar2",5.74241378895091,0.003682802771088,0.944144206411534,0.962090064016368,0,"14",70375613,70391260,"-",15648,4641,0.488017,0.539108,0.466473,"protein_coding",53.5351221568186,1.00255598533236
"ENSMUSG00000048022","Tmem229a",7.63126158939973,0.006022585381091,0.944155608382265,0.962090064016368,0,"6",24951140,24956296,"-",5157,5156,0.460628,0.460628,0,"protein_coding",198.261616658894,1.00418326359811
"ENSMUSG00000030718","Ppme1",5.21194600382168,-0.004602876385451,0.944480221815892,0.962350264147111,0,"7",99975944,100021514,"-",45571,3085,0.408778,0.528687,0.400071,"protein_coding",37.0639825675197,0.996814613354512
"ENSMUSG00000021113","Snapc1",3.42519936737548,-0.006150243744293,0.945016054328486,0.962825625785729,0,"12",74011255,74035740,"+",24486,7904,0.424627,0.427885,0.423075,"protein_coding",10.7420643755891,0.995746049677667
"ENSMUSG00000023070","Rgn",2.4110702047423,-0.031713483297572,0.945243207080305,0.962986443699498,0,"X",20416026,20428328,"+",12303,1600,0.388555,0.416875,0.384321,"protein_coding",5.31868724555414,0.978257734425454
"ENSMUSG00000032456","Nmnat3",4.18839835152967,-0.006940083721601,0.945899766361032,0.963503297181905,0,"9",98169488,98302491,"+",133004,4996,0.462508,0.482386,0.461733,"protein_coding",18.2319674829166,0.995201052457144
"ENSMUSG00000060985","Tdrd5",1.80111750517148,0.011307223622704,0.945841979134554,0.963503297181905,0,"1",156082866,156131234,"-",48369,6919,0.424496,0.445296,0.421023,"protein_coding",3.48490059651237,1.00786836432502
"ENSMUSG00000074210","E130208F15Rik",1.11353530147659,0.009729974324007,0.945958577577253,0.963503297181905,0,"7",30021165,30022897,"+",1733,1732,0.535797,0.535797,0,"protein_coding",2.16375222252765,1.00676709830414
"ENSMUSG00000030007","Cct7",7.31395453217907,0.003488080793248,0.946245908671255,0.96372530824501,0,"6",85428496,85445457,"+",16962,6766,0.459466,0.476205,0.448357,"protein_coding",159.118142790496,1.00242067849001
"ENSMUSG00000027430","Dtd1",4.38218595273059,-0.00347611361225,0.946497312373174,0.963840051166291,0,"2",144441817,144610678,"+",168862,2342,0.4416,0.516652,0.440544,"protein_coding",20.8530420196328,0.997593442065188
"ENSMUSG00000056515","Rab31",4.49062496671077,-0.008523228134819,0.94644964510045,0.963840051166291,0,"17",65958724,66079747,"-",121024,3805,0.45274,0.486465,0.451646,"protein_coding",22.4808544720959,0.994109565488082
"ENSMUSG00000047648","Fbxo30",3.79123691986357,0.005457881699993,0.946983160303736,0.964264128197882,0,"10",11157074,11173796,"+",16723,5193,0.37645,0.392837,0.369069,"protein_coding",13.8444604046209,1.00379028032542
"ENSMUSG00000001029","Icam2",3.36884602485638,-0.005282347044752,0.947168823633798,0.964382502972885,0,"11",106268482,106278901,"-",10420,1897,0.488435,0.530838,0.478996,"protein_coding",10.3305561897986,0.996345250951622
"ENSMUSG00000118346","Tmem179b",3.76981982403258,-0.005841412486827,0.947431407050154,0.964579172679332,0,"19",8749889,8751831,"-",1943,840,0.485582,0.508333,0.46824,"protein_coding",13.6404546264828,0.995959227385164
"ENSMUSG00000026750","Psmb7",6.82231039495999,-0.003804300608428,0.947771742185395,0.964713596038379,0,"2",38478048,38534099,"-",56052,3413,0.427896,0.421623,0.428303,"protein_coding",113.167069183186,0.997366533432222
"ENSMUSG00000026866","Kynu",2.13154761903745,0.016532491164505,0.94771898890319,0.964713596038379,0,"2",43445341,43572727,"+",127387,6133,0.377176,0.400946,0.375974,"protein_coding",4.38187284142746,1.01152536065871
"ENSMUSG00000054099","Slc25a40",3.49909634669296,-0.004738447133674,0.947691747972565,0.964713596038379,0,"5",8472850,8504797,"+",31948,8376,0.382039,0.373329,0.385134,"protein_coding",11.3066242097861,0.996720946605957
"ENSMUSG00000037408","Cnnm4",3.09633759824488,-0.01089569621065,0.948110663857913,0.96498788100812,0,"1",36510701,36547845,"+",37145,4822,0.491304,0.544173,0.483417,"protein_coding",8.55244901370113,0.992476126009443
"ENSMUSG00000036782","Klhl13",2.39066074157315,0.007267344572071,0.948368020228796,0.965179114639532,0,"X",23085510,23231321,"-",145812,4239,0.363951,0.433593,0.361865,"protein_coding",5.24397475961542,1.00505004812483
"ENSMUSG00000019792","Trmt11",2.9102832921871,-0.005846748981766,0.94872793163474,0.96533327587939,0,"10",30410221,30476745,"-",66525,5295,0.403749,0.379226,0.40587,"protein_coding",7.51765804003141,0.995955543362279
"ENSMUSG00000034543","Morc2a",5.65937243545452,0.003990320240225,0.948709129822859,0.96533327587939,0,"11",3599191,3640477,"+",41287,6397,0.407765,0.492106,0.392301,"protein_coding",50.5406542654545,1.00276970779696
"ENSMUSG00000035919","Bbs9",3.63148689132269,0.00490620912937,0.948726156410998,0.96533327587939,0,"9",22387011,22799576,"+",412566,6215,0.421963,0.463395,0.421329,"protein_coding",12.3932863172742,1.00340651405104
"ENSMUSG00000038650","Rnh1",7.16641292891995,-0.003069051519746,0.948901099989162,0.965438772938592,0,"7",140740239,140752770,"-",12532,2582,0.497007,0.543765,0.484873,"protein_coding",143.649875165892,0.997874956700477
"ENSMUSG00000003865","Gys1",5.77441134992393,0.004850059349465,0.949387419341259,0.965862839886318,0,"7",45084268,45106043,"+",21776,4773,0.496349,0.538864,0.484414,"protein_coding",54.7357437462363,1.00336746216763
"ENSMUSG00000055305","Zfp93",3.41759336466423,0.004890841000279,0.949949869472845,0.966364290998368,0,"7",23969845,23977219,"+",7375,3629,0.454299,0.463764,0.445127,"protein_coding",10.6855803848535,1.00339582544516
"ENSMUSG00000029685","Asb15",1.43368352884587,-0.009296272665044,0.950943866879435,0.967304640634224,0,"6",24528143,24573163,"+",45021,4486,0.40231,0.430896,0.399146,"protein_coding",2.70135553178377,0.993577030832187
"ENSMUSG00000015981","Stk32c",2.35904905904404,0.007172779354292,0.95108123109449,0.967373545009285,0,"7",138683554,138793223,"-",109670,2289,0.488698,0.587593,0.48659,"protein_coding",5.13032086535211,1.00498417165119
"ENSMUSG00000037542","Aldh8a1",8.19357684898486,-0.004018876520705,0.9512291929164,0.967453217654671,0,"10",21253190,21272484,"+",19295,4382,0.440448,0.487905,0.426502,"protein_coding",292.760448169667,0.997218203457206
"ENSMUSG00000017210","Med24",5.49871436349023,0.003077404865554,0.951851545067379,0.968015324781595,0,"11",98595417,98620261,"-",24845,6504,0.513202,0.54551,0.501745,"protein_coding",45.2145237784722,1.00213537117058
"ENSMUSG00000040254","Sema3d",2.20046324689315,0.009195179683211,0.952789698212283,0.968898489860313,0,"5",12433352,12638915,"+",205564,8575,0.364774,0.379242,0.364144,"protein_coding",4.59626903713894,1.00639396756401
"ENSMUSG00000036873","2410004B18Rik",3.75340747389588,0.004930617625932,0.952902070336589,0.968941844646998,0,"3",145643769,145650584,"+",6816,2025,0.457814,0.486914,0.445511,"protein_coding",13.4861577562555,1.00342349050895
"ENSMUSG00000000740","Rpl13",9.27720054189669,0.006920603708413,0.953615024111626,0.969297999925684,0,"8",123829089,123831983,"+",2895,2591,0.543538,0.525666,0.69637,"protein_coding",620.462643587113,1.00480852095763
"ENSMUSG00000023021","Cers5",5.51001853136664,-0.003324294312951,0.953581102678484,0.969297999925684,0,"15",99632762,99670766,"-",38005,3529,0.45411,0.506092,0.448789,"protein_coding",45.5701916028421,0.997698427458727
"ENSMUSG00000024074","Crim1",5.55029766959388,0.005045547616655,0.953332887832252,0.969297999925684,0,"17",78507677,78684021,"+",176345,5978,0.444268,0.504015,0.442172,"protein_coding",46.8604099268773,1.00350342981895
"ENSMUSG00000040720","Virma",4.81490300336081,0.002774436162757,0.953740676333959,0.969297999925684,0,"4",11485958,11550684,"+",64727,7113,0.410469,0.443554,0.406384,"protein_coding",28.1468779683467,1.00192494293237
"ENSMUSG00000041360","Pum3",5.16305236146637,0.003499007444981,0.953728960931957,0.969297999925684,0,"19",27366098,27407225,"-",41128,8607,0.426581,0.425351,0.426907,"protein_coding",35.8289127951643,1.00242827063028
"ENSMUSG00000086427","Hoxa11os",2.16607536433983,-0.007263209931925,0.953562779394567,0.969297999925684,0,"6",52221373,52226779,"+",5407,3068,0.530337,0.568449,0.480325,"lncRNA",4.48800836318088,0.994978178235023
"ENSMUSG00000089762","Ier5l",4.63636728861794,-0.007380773936408,0.953739722362019,0.969297999925684,0,"2",30361549,30364231,"-",2683,2682,0.638702,0.638702,0,"protein_coding",24.8705634693243,0.994897101604287
"ENSMUSG00000042772","Smg7",6.04106785662372,0.004328331298859,0.953971822997075,0.969462003271018,0,"1",152712746,152778397,"-",65652,6316,0.390047,0.481792,0.380281,"protein_coding",65.8480063687992,1.0030046756524
"ENSMUSG00000014980","Tsen15",3.79762785391766,0.004227699276044,0.954251803198572,0.969675605473632,0,"1",152246486,152262439,"-",15954,4191,0.426503,0.433071,0.424163,"protein_coding",13.9059254373698,1.00293471570495
"ENSMUSG00000002871","Tpra1",5.7210277700276,0.003633365819219,0.954409840927974,0.969765272038413,0,"6",88879233,88889220,"+",9988,4162,0.555122,0.570879,0.543863,"protein_coding",52.7473887467591,1.002521631251
"ENSMUSG00000025785","Exosc7",5.05931393192351,0.002992446594958,0.954492684752035,0.969778527381701,0,"9",122942280,122965194,"+",22915,6004,0.453522,0.466356,0.448965,"protein_coding",33.3430444196516,1.00207635857346
"ENSMUSG00000032567","Aste1",3.49338378338578,-0.003420043742775,0.9546760185996,0.969893872654493,0,"9",105272591,105289428,"+",16838,6739,0.406308,0.414008,0.401169,"protein_coding",11.2619424877624,0.997632213960468
"ENSMUSG00000030282","Cmas",5.56543251796502,-0.002976594488467,0.9548292246207,0.969927978777572,0,"6",142702412,142721440,"+",19029,4705,0.468205,0.494155,0.45968,"protein_coding",47.3545950097448,0.997938908894013
"ENSMUSG00000034839","Larp6",1.33085582222982,0.007260475630775,0.954899204534475,0.969927978777572,0,"9",60620272,60646084,"+",25813,2437,0.471641,0.575708,0.460791,"protein_coding",2.51551853920559,1.0050452629047
"ENSMUSG00000040712","Camta2",6.10694039069438,0.004837357945493,0.954919016964042,0.969927978777572,0,"11",70560289,70578931,"-",18643,5184,0.517595,0.581983,0.492792,"protein_coding",68.9242802025868,1.00335862861722
"ENSMUSG00000081968","Rpl23a-ps2",1.45402334882935,-0.013992613572274,0.955206457098501,0.970149014249018,0,"11",70770254,70770727,"+",474,473,0.4926,0.4926,0,"processed_pseudogene",2.73971029952391,0.990347942384206
"ENSMUSG00000001785","Pwp1",3.81884010789061,-0.004476257240527,0.955300896566305,0.970174011906457,0,"10",85665358,85724960,"+",59603,2925,0.44017,0.471795,0.438538,"protein_coding",14.1118977522862,0.996902103329375
"ENSMUSG00000005373","Mlxipl",8.11224062158947,0.00472481778876,0.95539732056835,0.970201021194026,0,"5",135118744,135167236,"+",48493,5523,0.499443,0.560746,0.491564,"protein_coding",276.71185078509,1.00328036278138
"ENSMUSG00000114709","Gm47920",0.932142228396351,-0.011229525441381,0.955775313768858,0.970513937696742,0,"14",25460404,25462811,"+",2408,1474,0.592854,0.561058,0.643087,"lncRNA",1.90810720297592,0.992246500757406
"ENSMUSG00000030493","Faap24",2.39338099594787,-0.005460385323164,0.955960412641178,0.970630953905037,0,"7",35091577,35096261,"-",4685,1963,0.495303,0.510953,0.484013,"protein_coding",5.25387179389586,0.99622230282801
"ENSMUSG00000001700","Gramd3",4.44187162683104,0.005387391640549,0.956228968602224,0.970832684673679,0,"18",56533409,56636864,"+",103456,5665,0.435813,0.462665,0.434257,"protein_coding",21.7338465564694,1.00374123634457
"ENSMUSG00000051113","Fam71e1",1.66477425668054,0.006526772820587,0.956473770949452,0.971010271340909,0,"7",44146005,44150910,"+",4906,2149,0.524567,0.575617,0.484761,"protein_coding",3.17064038691583,1.0045342629803
"ENSMUSG00000019996","Map7",6.68944398256097,0.002691104551905,0.956678539935561,0.971147193239182,0,"10",20024217,20157336,"+",133120,7915,0.449297,0.507265,0.445633,"protein_coding",103.210360043345,1.00186707234584
"ENSMUSG00000058022","Adtrp",6.26261083037785,-0.004993799321855,0.95699896273512,0.971401489497498,0,"13",41916624,42001160,"-",84537,2856,0.439848,0.446779,0.439606,"protein_coding",76.7774548195783,0.996544545949756
"ENSMUSG00000019927","Ube2d1",4.3213361708003,-0.003982466638746,0.957138360496061,0.971472012618327,0,"10",71090810,71121092,"-",30283,4365,0.442804,0.435739,0.443994,"protein_coding",19.9917958729118,0.997243370976479
"ENSMUSG00000030530","Furin",7.43248913931199,-0.009104954462828,0.95733535191539,0.971600977320119,0,"7",80038333,80055184,"-",16852,9167,0.542816,0.556343,0.526679,"protein_coding",172.743682442231,0.993708799480796
"ENSMUSG00000057375","Yipf1",5.47233786567859,0.003518025872868,0.957527867995942,0.971725381486788,0,"4",107171560,107217020,"+",45461,6769,0.471865,0.48796,0.46905,"protein_coding",44.395386779016,1.0024414852979
"ENSMUSG00000020669","Sh3yl1",4.8293378132186,0.004355290389941,0.957663593739249,0.971792139308583,0,"12",30961667,31010161,"+",48495,2545,0.399555,0.478585,0.395177,"protein_coding",28.4299136736044,1.00302341859272
"ENSMUSG00000027799","Nbea",4.02814117157513,-0.003343788585792,0.957946798779689,0.971995819306568,0,"3",55532616,56091122,"-",558507,31301,0.389674,0.416856,0.38806,"protein_coding",16.315159331917,0.997684946249322
"ENSMUSG00000031722","Hp",4.89416000909074,-0.045775588950104,0.958029526009524,0.971995819306568,0,"8",110301760,110305804,"-",4045,1600,0.512611,0.544375,0.491817,"protein_coding",29.7364394571851,0.968768869394883
"ENSMUSG00000040390","Map3k10",5.18185491102059,-0.003576691754552,0.958074186368465,0.971995819306568,0,"7",27355800,27374023,"-",18224,4131,0.524667,0.62963,0.493897,"protein_coding",36.298924823493,0.997523896807927
"ENSMUSG00000096956","Snhg18",4.898990325475,-0.004587783816961,0.958924585262934,0.972787542906192,0,"15",32240711,32244808,"-",4098,1484,0.464974,0.477763,0.457711,"lncRNA",29.8361674878555,0.996825041456842
"ENSMUSG00000028771","Ptpn12",4.49309048433604,-0.004896466513686,0.959314267428527,0.973111807815723,0,"5",21191643,21260909,"-",69267,3491,0.397713,0.438843,0.39553,"protein_coding",22.5193063484439,0.996611781053799
"ENSMUSG00000020091","Eif4ebp2",7.41957346711187,0.006354681398497,0.959638921523108,0.973323306243974,0,"10",61264270,61288440,"-",24171,5781,0.478196,0.523785,0.463864,"protein_coding",171.204103024656,1.00441444457455
"ENSMUSG00000028709","Mob3c",4.80936185550309,-0.004208835555718,0.959662874063352,0.973323306243974,0,"4",115685289,115693382,"+",8094,2970,0.508958,0.510438,0.508101,"protein_coding",28.0389779120668,0.997086908809562
"ENSMUSG00000021546","Hnrnpk",7.84546929624063,-0.003165623222022,0.960157679073155,0.973754072484848,0,"13",58538956,58551157,"-",12202,6449,0.426604,0.416344,0.438108,"protein_coding",229.996691228992,0.997808162779892
"ENSMUSG00000026827","Gpd2",5.83183392151777,0.004603625432991,0.960858162456194,0.974349154988855,0,"2",57127647,57260731,"+",133085,6527,0.421245,0.478627,0.418286,"protein_coding",56.9582896928939,1.00319608661744
"ENSMUSG00000039789","Zfp597",2.44332717227246,-0.005873445093697,0.96088470718708,0.974349154988855,0,"16",3676185,3702425,"-",26241,6655,0.420465,0.41698,0.421649,"protein_coding",5.43894626406227,0.995937114038053
"ENSMUSG00000026623","Lpgat1",5.9612569462479,-0.005566911912602,0.961297144848728,0.974646012976625,0,"1",191449946,191516367,"+",66422,7601,0.419867,0.449678,0.416015,"protein_coding",62.304175429329,0.99614874587848
