"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000042302","Ehbp1",3.70328331248892,0.0324767862577,0.686004508409699,0.940859773308074,0,"11",21955828,22292292,"-",336465,5796,0.392185,0.450828,0.391157,"protein_coding",13.0256486510822,1.02276648174987
"ENSMUSG00000044562","Rasip1",5.11738992309305,-0.037731724870814,0.686094709931714,0.940859773308074,0,"7",45276912,45288517,"+",11606,3190,0.526497,0.635423,0.485205,"protein_coding",34.7126577473195,0.974185405519584
"ENSMUSG00000045896","Paip2b",4.04284011843227,0.041897478542743,0.686176197130467,0.940859773308074,0,"6",83782383,83808723,"-",26341,6330,0.417236,0.459874,0.403748,"protein_coding",16.4822365712188,1.02946692438345
"ENSMUSG00000054312","Mrps21",6.3958183581162,0.044529382176208,0.68616742140148,0.940859773308074,0,"3",95769946,95778831,"-",8886,734,0.477659,0.536785,0.472335,"protein_coding",84.2040872559039,1.03134669148097
"ENSMUSG00000000420","Galnt1",6.91421256289279,-0.044191193567872,0.686328203257478,0.94089253762381,0,"18",24338401,24419875,"+",81475,5505,0.408204,0.460672,0.404402,"protein_coding",120.610572195235,0.969833374382861
"ENSMUSG00000000711","Rab5b",6.10942127082239,0.034912568911124,0.687511453703522,0.94089253762381,0,"10",128513044,128532133,"-",19090,4195,0.444183,0.485101,0.432657,"protein_coding",69.0429053988443,1.02449473409381
"ENSMUSG00000001656","Hoxc11",0.630088413793985,0.116908534771968,0.689012997371444,0.94089253762381,0,"15",102862862,102866143,"+",3282,2019,0.570863,0.556216,0.594295,"protein_coding",1.5476598370688,1.08440865638574
"ENSMUSG00000002103","Acp2",5.84404392489383,-0.02136042865803,0.689221028407707,0.94089253762381,0,"2",91033230,91044443,"+",11214,5175,0.458397,0.478454,0.441206,"protein_coding",57.4423921310658,0.98530314779599
"ENSMUSG00000002980","Bcam",7.81647648500274,0.032832806649199,0.687718317130007,0.94089253762381,0,"7",19490056,19504941,"-",14886,3182,0.538663,0.588624,0.525079,"protein_coding",225.420745843615,1.02301890561292
"ENSMUSG00000003134","Tbc1d8",3.22845010602976,-0.031608828592865,0.688419680898123,0.94089253762381,0,"1",39410573,39517836,"-",107264,5219,0.472978,0.522705,0.470434,"protein_coding",9.37260515015236,0.978328700904761
"ENSMUSG00000004815","Dgkq",6.13850973772147,0.038399191597913,0.688671555273671,0.94089253762381,0,"5",108794559,108817538,"-",22980,7171,0.493189,0.54051,0.471723,"protein_coding",70.4491179149309,1.02697366851505
"ENSMUSG00000005150","Wdr83",5.28459848318178,0.029919149435336,0.687668983362932,0.94089253762381,0,"8",85801664,85807935,"-",6272,2814,0.497528,0.528074,0.472664,"protein_coding",38.9782788733465,1.02095490842183
"ENSMUSG00000008450","Nutf2",3.88742941411408,0.033840171485675,0.686582406176508,0.94089253762381,0,"8",106587212,106605962,"+",18751,2026,0.468587,0.518263,0.462569,"protein_coding",14.7990166799514,1.02373348015577
"ENSMUSG00000015790","Surf1",5.58212322871351,-0.019121793986981,0.688621650958307,0.94089253762381,0,"2",26803393,26806542,"-",3150,1746,0.501429,0.519473,0.478974,"protein_coding",47.9056272922066,0.986833232764257
"ENSMUSG00000019808","Adat2",1.85995087993491,-0.0346655779884,0.688150223789538,0.94089253762381,0,"10",13428638,13439120,"+",10483,1460,0.431311,0.539726,0.413766,"protein_coding",3.62995302857621,0.976258034749316
"ENSMUSG00000021670","Hmgcr",5.36231990835125,0.056750234874343,0.688083036713062,0.94089253762381,0,"13",96785475,96807444,"-",21970,7256,0.441213,0.457966,0.43295,"protein_coding",41.1357233699934,1.04012018117529
"ENSMUSG00000024018","Ccdc167",2.78000674467891,0.027593102114609,0.688164777346183,0.94089253762381,0,"17",29906331,29936018,"-",29688,12025,0.497928,0.496965,0.498585,"protein_coding",6.86855560230335,1.01931015609222
"ENSMUSG00000025228","Actr1a",6.92922544222247,0.023384498864041,0.689076129070974,0.94089253762381,0,"19",46365250,46384187,"-",18938,4308,0.481174,0.525998,0.467975,"protein_coding",121.872215117714,1.01634097630908
"ENSMUSG00000025917","Cops5",5.78450409974856,-0.019928450061089,0.687039218585562,0.94089253762381,0,"1",10094826,10108393,"-",13568,3758,0.407091,0.466205,0.384443,"protein_coding",55.1200044632185,0.986281617560645
"ENSMUSG00000026208","Des",5.12900644771158,-0.035964484784154,0.687582805515724,0.94089253762381,0,"1",75336973,75345223,"+",8251,3746,0.525818,0.551789,0.504218,"protein_coding",34.9932910316336,0.975379472413612
"ENSMUSG00000027349","Fam98b",4.56129814578541,-0.029109785265503,0.689225982297627,0.94089253762381,0,"2",117080220,117102021,"+",21802,3382,0.408376,0.431993,0.404039,"protein_coding",23.6095419314173,0.980024835214032
"ENSMUSG00000027669","Gnb4",3.45297473401615,-0.037625599237483,0.688530694866931,0.94089253762381,0,"3",32634481,32670734,"-",36254,12682,0.460265,0.447642,0.467057,"protein_coding",10.9508787198184,0.974257069899705
"ENSMUSG00000028445","Enho",2.63426292117183,-0.058783721620718,0.688454294920128,0.94089253762381,0,"4",41638144,41640324,"-",2181,1267,0.615138,0.65588,0.558598,"protein_coding",6.20857820144913,0.960073177460282
"ENSMUSG00000028681","Ptch2",2.73702292989777,0.043621354120538,0.687278969274086,0.94089253762381,0,"4",116953272,116973298,"+",20027,5952,0.524768,0.571573,0.504974,"protein_coding",6.66693161926938,1.03069776911436
"ENSMUSG00000031822","Gse1",5.17727782940254,0.035257352500164,0.689071639904362,0.94089253762381,0,"8",120955195,121308129,"+",352935,10330,0.545176,0.607454,0.543298,"protein_coding",36.1839456607312,1.02473960301834
"ENSMUSG00000033276","Stk36",2.77065837737181,0.03647934869054,0.68688122307688,0.94089253762381,0,"1",74640604,74676053,"+",35450,6409,0.46636,0.536901,0.450792,"protein_coding",6.82419266048541,1.02560794895308
"ENSMUSG00000036299","BC031181",6.54022889775884,0.025389870603949,0.68894314008932,0.94089253762381,0,"18",75138939,75143223,"+",4285,1740,0.450747,0.472989,0.435535,"protein_coding",93.0690062504362,1.01775469064037
"ENSMUSG00000036890","Gtdc1",3.28741476157991,-0.027656997878294,0.689100301048319,0.94089253762381,0,"2",44454424,44817669,"-",363246,7911,0.38025,0.414107,0.379496,"protein_coding",9.76361062715312,0.981012212853724
"ENSMUSG00000037172","Dennd11",3.60828330895931,-0.036840264632138,0.686939067207335,0.94089253762381,0,"6",40378309,40413069,"-",34761,7801,0.457077,0.46994,0.453355,"protein_coding",12.1955533070039,0.974787553511608
"ENSMUSG00000038331","Satb2",3.20408797092531,0.053132632327671,0.688185002915301,0.94089253762381,0,"1",56833140,57017809,"-",184670,6775,0.415858,0.498893,0.412695,"protein_coding",9.21566306329539,1.03751531482788
"ENSMUSG00000038496","Slc19a3",3.44005842037305,0.059275551769755,0.687275769751206,0.94089253762381,0,"1",82990244,83016169,"-",25926,3057,0.414889,0.449787,0.410224,"protein_coding",10.8532741022624,1.04194241885187
"ENSMUSG00000039000","Ube3c",5.10178177277126,0.026141506669404,0.689217060682937,0.94089253762381,0,"5",29774240,29881090,"+",106851,9521,0.40015,0.438399,0.396408,"protein_coding",34.3391345110134,1.0182850733059
"ENSMUSG00000039616","Mocos",3.92683059203801,-0.027896734953011,0.686907841519382,0.94089253762381,0,"18",24786748,24834632,"+",47885,3209,0.462284,0.53163,0.457303,"protein_coding",15.2087596315244,0.980849208579167
"ENSMUSG00000042985","Upk3b",2.82081300572925,0.045376511855314,0.68874249930928,0.94089253762381,0,"5",136067350,136075341,"+",7992,3524,0.52409,0.540011,0.511529,"protein_coding",7.06560454733348,1.03195246118605
"ENSMUSG00000044768","Macir",4.5789920450495,0.032414446954618,0.688882550376782,0.94089253762381,0,"1",97534043,97589799,"-",55757,41320,0.422322,0.42287,0.420754,"protein_coding",23.9008835251213,1.02272228864572
"ENSMUSG00000044927","H1f10",1.98345822719366,-0.055557096069228,0.686853312375828,0.94089253762381,0,"6",87957403,87958619,"-",1217,1216,0.713816,0.713816,0,"protein_coding",3.95439839818005,0.962222809429474
"ENSMUSG00000049439","Cyp20a1",3.73928905969361,-0.032477544805368,0.689247462785025,0.94089253762381,0,"1",60382482,60427219,"+",44738,2273,0.418937,0.446546,0.417459,"protein_coding",13.3548240151576,0.97773977937177
"ENSMUSG00000049488","Tmem67",2.61734721496517,0.029628692871376,0.689114080318195,0.94089253762381,0,"4",12039355,12090020,"-",50666,7714,0.408724,0.426627,0.405509,"protein_coding",6.13620726858876,1.02074938112959
"ENSMUSG00000055435","Maf",9.31177463552431,0.042586873737181,0.686649040849807,0.94089253762381,0,"8",116409681,116434533,"-",24853,8238,0.445477,0.462855,0.43686,"protein_coding",635.511594163808,1.02995897511182
"ENSMUSG00000055660","Mettl4",3.48662233291571,-0.031716370992268,0.686415030766725,0.94089253762381,0,"17",95030018,95057447,"-",27430,8027,0.391338,0.409244,0.383929,"protein_coding",11.2092848545615,0.978255776349239
"ENSMUSG00000056220","Pla2g4a",2.91528553995362,-0.039185411070757,0.686922585019812,0.94089253762381,0,"1",149705369,149837041,"-",131673,6371,0.388837,0.43337,0.386573,"protein_coding",7.54376921155925,0.973204292668143
"ENSMUSG00000058492","Scp2-ps2",3.4570455484217,-0.056816786792517,0.688376360963004,0.94089253762381,0,"9",123135665,123147063,"-",11399,1425,0.448149,0.414737,0.452923,"transcribed_unprocessed_pseudogene",10.9818221600206,0.961383010239876
"ENSMUSG00000059401","Mamld1",2.31238907674203,-0.04005441237089,0.688193861008963,0.94089253762381,0,"X",70093846,70199662,"+",105817,4805,0.416128,0.50281,0.412005,"protein_coding",4.96704933634411,0.972618263662626
"ENSMUSG00000067150","Xpo5",5.03632367271226,0.017629880275911,0.688065279974824,0.94089253762381,0,"17",46513708,46554524,"+",40817,6827,0.465847,0.490992,0.460796,"protein_coding",32.8159131295271,1.01229507232215
"ENSMUSG00000086782","E130102H24Rik",1.98601252166382,-0.085435760552759,0.688591025757219,0.94089253762381,0,"4",101203728,101213932,"-",10205,915,0.456292,0.534426,0.448595,"lncRNA",3.96140587003459,0.942499814434805
"ENSMUSG00000102869","Norad",7.27748349093036,-0.030765410142983,0.687559460345346,0.94089253762381,0,"2",156229985,156234899,"-",4915,4914,0.455433,0.455433,0,"lncRNA",155.146085989641,0.978900811915046
"ENSMUSG00000104375","Gm6300",4.82296488418669,0.092020557650948,0.68707577114058,0.94089253762381,0,"3",14428177,14442647,"+",14471,1494,0.33801,0.381526,0.332999,"unprocessed_pseudogene",28.3046049760537,1.06586192393555
"ENSMUSG00000109222","Gm10297",1.83136711130887,0.048841413347602,0.686378493531001,0.94089253762381,0,"7",60403111,60403761,"-",651,650,0.423077,0.423077,0,"processed_pseudogene",3.55874142400592,1.03443386627347
"ENSMUSG00000112441","Gm48898",1.50635412852486,-0.054323075602694,0.688260174089465,0.94089253762381,0,"12",8341024,8343694,"-",2671,2670,0.486142,0.486142,0,"lncRNA",2.84091197081907,0.963046206320997
"ENSMUSG00000032363","Adamts7",2.86847602055491,-0.037997204450443,0.689490392582081,0.94113169412864,0,"9",90045122,90090124,"+",45003,6259,0.521066,0.568142,0.51346,"protein_coding",7.30293313048505,0.974006155899725
"ENSMUSG00000033417","Cacul1",5.68370347066568,-0.030964006484291,0.689606797283968,0.941198118021949,0,"19",60513134,60569463,"-",56330,6763,0.388716,0.427621,0.383408,"protein_coding",51.4002499778039,0.97876606913558
"ENSMUSG00000027175","Tcp11l1",2.60583546524362,0.030930356329155,0.68995037910322,0.941213926182182,0,"2",104487633,104542514,"-",54882,6862,0.440462,0.476683,0.435286,"protein_coding",6.08743923078764,1.02167076209028
"ENSMUSG00000033862","Cdk10",5.12883566897777,0.036722350643194,0.689864225303983,0.941213926182182,0,"8",123951581,123958989,"+",7409,4296,0.531857,0.543063,0.516388,"protein_coding",34.9891489530456,1.02578071292439
"ENSMUSG00000041132","N4bp2l1",3.26758301478117,0.030488647294477,0.689957092138011,0.941213926182182,0,"5",150495109,150520653,"-",25545,3804,0.467037,0.480284,0.464719,"protein_coding",9.63031517706004,1.02135800567531
"ENSMUSG00000094686","Ccl21a",3.05789189916392,0.048868243724143,0.689917740476504,0.941213926182182,0,"4",42772860,42773993,"-",1134,866,0.56752,0.558891,0.595506,"protein_coding",8.32754877661598,1.03445310423259
"ENSMUSG00000109165","Gm45148",1.46794473434871,-0.096845413761656,0.689861440003727,0.941213926182182,0,"7",6182974,6186560,"+",3587,511,0.462354,0.491194,0.457561,"lncRNA",2.76627528764751,0.935075386660715
"ENSMUSG00000102918","Pcdhgc3",1.65264766429829,0.081067874476516,0.690213197374381,0.941470858464525,0,"18",37939417,37974926,"+",35510,5495,0.497254,0.533212,0.490671,"protein_coding",3.14410122082415,1.0578007288008
"ENSMUSG00000004661","Arid3b",2.0476386389517,0.03862750301961,0.690409834421329,0.941646631927942,0,"9",57697636,57744076,"-",46441,7967,0.46714,0.523284,0.455514,"protein_coding",4.13428727393269,1.02713620346905
"ENSMUSG00000028948","Nol9",4.98819876562361,0.018186597067745,0.690690856642554,0.941937452119321,0,"4",152123778,152145951,"+",22174,4945,0.493754,0.526188,0.484444,"protein_coding",31.7393079284729,1.01268577888073
"ENSMUSG00000021483","Cdk20",3.00660778302715,-0.024108288090168,0.691051300423248,0.942006978863382,0,"13",64580128,64589587,"+",9460,6769,0.493393,0.493721,0.492565,"protein_coding",8.03672536934558,0.983428255539754
"ENSMUSG00000022724","Riox2",4.60158761244654,-0.019613327165329,0.691061003941832,0.942006978863382,0,"16",59292138,59312824,"+",20687,5278,0.437156,0.449981,0.432762,"protein_coding",24.278167256362,0.986497071178006
"ENSMUSG00000024487","Yipf5",5.55044347594569,-0.018192384209844,0.690939888944112,0.942006978863382,0,"18",40336949,40352482,"-",15534,3836,0.393163,0.433003,0.380097,"protein_coding",46.8651461257969,0.987469173085516
"ENSMUSG00000027281","Slx4ip",2.45612020250649,-0.029131156495096,0.691216435116754,0.942006978863382,0,"2",136733138,136913870,"+",180733,5892,0.402956,0.43873,0.40175,"protein_coding",5.48739033386054,0.980010317814278
"ENSMUSG00000035936","Aldh5a1",6.02053354265814,0.035821447647588,0.691175978730903,0.942006978863382,0,"13",25091562,25121644,"-",30083,5637,0.460441,0.482171,0.455431,"protein_coding",64.9174102574115,1.0251403555301
"ENSMUSG00000057604","Lmcd1",3.93369454668976,-0.025389671376737,0.691095078169088,0.942006978863382,0,"6",112250719,112307386,"+",56668,1724,0.445903,0.548724,0.442677,"protein_coding",15.2812912219441,0.982555174925882
"ENSMUSG00000068036","Afdn",7.439949536315,-0.052522315231743,0.690841806248253,0.942006978863382,0,"17",13980801,14126412,"+",145612,10285,0.408115,0.477783,0.40282,"protein_coding",173.6392801202,0.964249023383445
"ENSMUSG00000058402","Zfp420",3.27473170460298,0.030788362548268,0.691401999431498,0.942167455874974,0,"7",29559404,29576717,"+",17314,5747,0.433778,0.418827,0.441207,"protein_coding",9.67815271776761,1.0215702115572
"ENSMUSG00000026842","Abl1",6.16096389283672,0.027762147940031,0.691551346885256,0.942186155483795,0,"2",31578388,31694239,"+",115852,11580,0.468559,0.529793,0.461758,"protein_coding",71.5541676118633,1.01942959936839
"ENSMUSG00000106107","Gm43190",2.65876135610043,-0.083965215841568,0.691485592951898,0.942186155483795,0,"3",98354514,98356292,"-",1779,1778,0.430259,0.430259,0,"lncRNA",6.31490642477257,0.943460997976536
"ENSMUSG00000091144","Phf11c",2.47694658781377,-0.047997327679448,0.6916443550723,0.942220479397445,0,"14",59618282,59632830,"-",14549,3449,0.419508,0.411134,0.42211,"protein_coding",5.56717945257267,0.967278121312618
"ENSMUSG00000021131","Erh",5.01464028734329,-0.031387128496709,0.691836964905507,0.942298087481336,0,"12",80680796,80691115,"-",10320,2612,0.43667,0.454441,0.430647,"protein_coding",32.326385221756,0.978479053007615
"ENSMUSG00000053886","Sh2d4a",4.77395254011939,0.023914143282976,0.69177601613095,0.942298087481336,0,"8",68729219,68800351,"+",71133,2714,0.419024,0.491157,0.416162,"protein_coding",27.3591696518233,1.01671416546778
"ENSMUSG00000036158","Prickle1",2.92592188925089,-0.035476668807916,0.69194999665254,0.942359660212742,0,"15",93396995,93493772,"-",96778,4336,0.452101,0.530212,0.448437,"protein_coding",7.59959159290638,0.975709331550016
"ENSMUSG00000023191","P3h3",4.72866916251033,-0.030891248082161,0.692929612685873,0.942979996054596,0,"6",124818052,124834715,"-",16664,3918,0.510352,0.589842,0.485916,"protein_coding",26.5137561364359,0.978815431786029
"ENSMUSG00000027552","E2f5",4.48789003106784,0.025221194105328,0.693197026765291,0.942979996054596,0,"3",14643701,14671369,"+",27669,1774,0.39627,0.466742,0.391442,"protein_coding",22.4382775951167,1.01763570412036
"ENSMUSG00000028933","Xrcc2",1.93249227804609,-0.043127047657907,0.692990203585838,0.942979996054596,0,"5",25894810,25910823,"-",16014,5211,0.452133,0.46517,0.445843,"protein_coding",3.81714046901834,0.970548996815856
"ENSMUSG00000030256","Bhlhe41",3.3019978871194,0.034939133318689,0.692486962284822,0.942979996054596,0,"6",145803969,145811284,"-",7316,6717,0.48093,0.476254,0.533445,"protein_coding",9.86280415925598,1.02451359833431
"ENSMUSG00000033055","Ankrd54",4.92763529852576,-0.019370201983631,0.693047451741214,0.942979996054596,0,"15",78937294,78947093,"-",9800,4263,0.520461,0.55149,0.496568,"protein_coding",30.4344902805595,0.986663331186744
"ENSMUSG00000043259","Fam13c",2.57186877245601,-0.03613147336242,0.692804175707742,0.942979996054596,0,"10",70276311,70394566,"+",118256,8250,0.447068,0.464848,0.445734,"protein_coding",5.94579108395675,0.975266581053494
"ENSMUSG00000054675","Tmem119",3.8949116795933,-0.031709028659582,0.693190074237095,0.942979996054596,0,"5",113931790,113938577,"-",6788,2312,0.554884,0.587803,0.537877,"protein_coding",14.8759683614188,0.978260755015857
"ENSMUSG00000056820","Tsnax",5.90879557048049,0.017070985453552,0.692701008791874,0.942979996054596,0,"8",125739736,125760931,"+",21196,3911,0.475348,0.48223,0.473791,"protein_coding",60.0792780066224,1.01190298883617
"ENSMUSG00000059883","Irak4",3.5492126973437,-0.034311693021823,0.693219928005013,0.942979996054596,0,"15",94441524,94479696,"+",38173,5008,0.448156,0.478435,0.443583,"protein_coding",11.7062955041679,0.976497534718604
"ENSMUSG00000062604","Srpk2",6.05175115143804,-0.036254248936955,0.693171496239694,0.942979996054596,0,"5",23708262,23889615,"-",181354,13880,0.426064,0.408429,0.427526,"protein_coding",66.3374270231957,0.97518358789376
"ENSMUSG00000074656","Eif2s2",7.37975593828293,-0.039976569316443,0.692776091794789,0.942979996054596,0,"2",154713330,154734855,"-",21526,6748,0.386249,0.414345,0.373418,"protein_coding",166.54358082064,0.97267074434421
"ENSMUSG00000117294","Gm49839",3.09022881693383,-0.155195340893511,0.693164903567893,0.942979996054596,0,"17",28676458,28680069,"-",3612,3611,0.394351,0.394351,0,"TEC",8.51631207208139,0.898010774002429
"ENSMUSG00000104449","Gm37255",0.777067846530417,-0.089201941596753,0.693308711590002,0.943008442372147,0,"2",12377023,12380082,"-",3060,3059,0.37594,0.37594,0,"TEC",1.71364449628372,0.940042610601585
"ENSMUSG00000015468","Notch4",5.19082924304938,-0.024739462311528,0.693664212710777,0.943399625235272,0,"17",34783242,34807477,"+",24236,8030,0.54021,0.596638,0.512249,"protein_coding",36.525427233635,0.982998103092148
"ENSMUSG00000001964","Emd",3.72160305128211,0.025777310241666,0.694681230533987,0.943563099939654,0,"X",73298293,73305154,"+",6862,2510,0.46553,0.520319,0.433923,"protein_coding",13.1921065509239,1.01802804810667
"ENSMUSG00000005102","Eif2ak4",4.14430120841323,0.029015749612873,0.695236351321213,0.943563099939654,0,"2",118219099,118305715,"+",86617,7416,0.447862,0.496224,0.443333,"protein_coding",17.6831232850673,1.02031579777091
"ENSMUSG00000006392","Med8",5.33402602717973,0.016042141016663,0.696279052734585,0.943563099939654,0,"4",118266534,118272979,"+",6446,2993,0.489837,0.493819,0.486385,"protein_coding",40.3368362274913,1.01118161696103
"ENSMUSG00000006611","Hfe",4.59621652660587,0.027396472303339,0.695704152724985,0.943563099939654,0,"13",23886017,23894837,"-",8821,3566,0.469728,0.476164,0.46536,"protein_coding",24.1879488242669,1.01917124031298
"ENSMUSG00000008206","Cers4",5.05825097131141,-0.056318495024957,0.695167273753576,0.943563099939654,0,"8",4543026,4581680,"+",38655,12254,0.459642,0.44818,0.464962,"protein_coding",33.3184867076207,0.961715119219748
"ENSMUSG00000018372","Cep95",4.04444163772128,0.029552822383515,0.696330511898955,0.943563099939654,0,"11",106680078,106710756,"+",30679,4179,0.444423,0.447236,0.443979,"protein_coding",16.5005434730673,1.02069570192852
"ENSMUSG00000020142","Slc1a4",4.47740671139505,-0.051050011064365,0.696227172597176,0.943563099939654,0,"11",20252180,20282713,"-",30534,3918,0.46494,0.528331,0.455608,"protein_coding",22.2758211800438,0.965233564443017
"ENSMUSG00000020882","Cacnb1",3.12478663398806,0.042308378474421,0.695004080833488,0.943563099939654,0,"11",97892334,97913860,"-",21527,4511,0.536049,0.592108,0.521187,"protein_coding",8.72277171988887,1.02976017286766
"ENSMUSG00000020956","Dtd2",4.65812391668879,-0.0231357044882,0.695071470030447,0.943563099939654,0,"12",52035095,52053284,"-",18190,3104,0.436033,0.462307,0.430626,"protein_coding",25.2484674682253,0.984091450905487
"ENSMUSG00000021190","Lgmn",8.91356012860824,-0.041969897911162,0.694037429692546,0.943563099939654,0,"12",102360343,102406072,"-",45730,2309,0.466859,0.507579,0.464694,"protein_coding",482.224161790502,0.971327762256861
"ENSMUSG00000021994","Wnt5a",3.60488594209852,0.04815803354329,0.696290012483878,0.943563099939654,0,"14",28226707,28249405,"+",22699,7816,0.481144,0.474411,0.484679,"protein_coding",12.1668680885401,1.03394398879162
"ENSMUSG00000022195","6030458C11Rik",3.98370186246925,-0.019877871960285,0.695285389676327,0.943563099939654,0,"15",12808263,12824735,"-",16473,5997,0.444876,0.442388,0.446301,"protein_coding",15.820265016051,0.986316195294742
"ENSMUSG00000022383","Ppara",4.69587446914961,0.033086843940327,0.695199046412138,0.943563099939654,0,"15",85619184,85687020,"+",67837,3824,0.46008,0.528504,0.455993,"protein_coding",25.9178559103489,1.02319905999515
"ENSMUSG00000024998","Plce1",3.12803940674996,-0.042381473902846,0.694785095915025,0.943563099939654,0,"19",38469557,38773474,"+",303918,15963,0.429996,0.444089,0.429214,"protein_coding",8.74246070704222,0.971050698735732
"ENSMUSG00000025036","Sfxn2",6.21066192168918,0.018693772039528,0.696220881713759,0.943563099939654,0,"19",46561804,46586505,"+",24702,5804,0.486944,0.494142,0.484733,"protein_coding",74.0620163068291,1.01304184801257
"ENSMUSG00000025231","Sufu",5.4411231160947,0.039586976754733,0.696365051589262,0.943563099939654,0,"19",46385335,46477243,"+",91909,7677,0.490991,0.53745,0.486757,"protein_coding",43.4451467013883,1.02781953429388
"ENSMUSG00000025278","Flnb",7.47324628757581,-0.020783009858989,0.695666538288715,0.943563099939654,0,"14",14518185,14651816,"-",133632,9151,0.460874,0.536772,0.455294,"protein_coding",177.693400114025,0.98569758072399
"ENSMUSG00000026707","Nsun6",1.84766724707849,-0.038439024721636,0.695718495062474,0.943563099939654,0,"2",14999942,15059880,"-",59939,4994,0.398762,0.417101,0.397095,"protein_coding",3.59917748484503,0.973707915617417
"ENSMUSG00000027304","Rtf1",6.73705440579724,-0.048076579310053,0.694613419585385,0.943563099939654,0,"2",119505549,119565888,"+",60340,5713,0.430882,0.464204,0.427397,"protein_coding",106.673233218824,0.967224987240143
"ENSMUSG00000028403","Zdhhc21",3.87607322571456,-0.032459682061917,0.695593401195762,0.943563099939654,0,"4",82716975,82778195,"-",61221,12960,0.388549,0.400772,0.385267,"protein_coding",14.6829833504732,0.977751885341825
"ENSMUSG00000030276","Ttll3",2.72734010948596,0.03930139853783,0.695761746132165,0.943563099939654,0,"6",113366221,113391548,"+",25328,5025,0.506061,0.552438,0.494582,"protein_coding",6.62233553327567,1.02761609987953
"ENSMUSG00000031839","Hsbp1",7.05289238950446,-0.020537825098263,0.695160251799946,0.943563099939654,0,"8",120071227,120075661,"+",4435,1857,0.497068,0.495423,0.498254,"protein_coding",132.779847473935,0.985865113401566
"ENSMUSG00000034285","Nipsnap1",7.42835365958834,0.019367926640431,0.694210440932908,0.943563099939654,0,"11",4823951,4844200,"+",20250,2637,0.482048,0.519151,0.476493,"protein_coding",172.249222370869,1.01351534129756
"ENSMUSG00000034709","Ppp1r21",5.83441951444652,-0.023704732564168,0.696280398098267,0.943563099939654,0,"17",88837546,88895795,"+",58250,4233,0.460145,0.491614,0.457679,"protein_coding",57.0604616661781,0.983703381888351
"ENSMUSG00000036442","Thap11",4.58100952192663,-0.024930867806321,0.696107813899007,0.943563099939654,0,"8",106581764,106583582,"+",1819,1818,0.580308,0.580308,0,"protein_coding",23.9343301021676,0.982867695242738
"ENSMUSG00000037119","Fam91a1",6.33050349877335,0.021316206793133,0.695466295384297,0.943563099939654,0,"15",58287317,58329589,"+",42273,6605,0.408568,0.434671,0.403735,"protein_coding",80.4769374198952,1.01488496250684
"ENSMUSG00000038119","Cdon",2.93292514628843,-0.037845577831548,0.695074046208928,0.943563099939654,0,"9",35332424,35418948,"+",86525,7692,0.426945,0.49064,0.42073,"protein_coding",7.63657188206238,0.974108528901029
"ENSMUSG00000038738","Shank1",1.63076279458785,0.035056605689411,0.696044273556569,0.943563099939654,0,"7",43959677,44009996,"+",50320,10488,0.538922,0.612891,0.519445,"protein_coding",3.09676690451831,1.02459702340879
"ENSMUSG00000038888","Ctu1",2.94859783646792,0.022193044724628,0.694456968719912,0.943563099939654,0,"7",43321440,43327722,"+",6283,2472,0.533429,0.586165,0.499213,"protein_coding",7.71998388772995,1.01550197447981
"ENSMUSG00000038949","Cnst",4.58145584840373,0.024007251249733,0.696234524993321,0.943563099939654,0,"1",179373935,179455043,"+",81109,8847,0.451583,0.471911,0.449094,"protein_coding",23.941735809909,1.01677978380069
"ENSMUSG00000039697","Ncoa7",5.74406007163697,0.035255465838663,0.694168118008289,0.943563099939654,0,"10",30504995,30679322,"-",174328,10548,0.401292,0.418563,0.40018,"protein_coding",53.5962468206404,1.02473826293229
"ENSMUSG00000040875","Osbpl10",3.91420258902606,0.03721441978017,0.694296447602236,0.943563099939654,0,"9",114807637,115061293,"+",253657,5121,0.47771,0.545987,0.476303,"protein_coding",15.0762172967627,1.0261306421233
"ENSMUSG00000042453","Reln",1.36021778756207,-0.058057051565972,0.694728921881473,0.943563099939654,0,"5",22089452,22549700,"-",460249,23670,0.41067,0.448247,0.408633,"protein_coding",2.56723931333033,0.960556877853775
"ENSMUSG00000049823","Zbtb12",2.70812042808399,-0.033703744665129,0.696120665387372,0.943563099939654,0,"17",35098459,35115843,"+",17385,2016,0.495686,0.604663,0.48139,"protein_coding",6.53469738597174,0.976909115236857
"ENSMUSG00000063253","Scoc",5.66720143010868,-0.028322567561884,0.695134008141062,0.943563099939654,0,"8",84156713,84185020,"-",28308,4272,0.42251,0.393727,0.427626,"protein_coding",50.8156660038137,0.980559739266668
"ENSMUSG00000065979","Cpped1",6.45386024579666,0.018330407585571,0.694321142019989,0.943563099939654,0,"16",11621585,11727309,"-",105725,5199,0.454542,0.48317,0.453061,"protein_coding",87.6608185826504,1.0127867303091
"ENSMUSG00000086859","Snhg20",4.33890642560118,-0.049162133192995,0.694408110749749,0.943563099939654,0,"11",116966834,116969781,"+",2948,2791,0.532406,0.532784,0.525641,"lncRNA",20.2367600620262,0.966497473882272
